sku,name,quantity,price,supplier,lastRestocked
SKU-04060,Mini Widget,220,32.99,Acme Corp,2024-01-01
SKU-04061,Mini Gadget,237,34.29,TechSupply Inc,2024-01-02
SKU-04062,Mini Doohickey,254,5.59,Parts R Us,2024-01-03
SKU-04063,Mini Thingamajig,271,6.89,Global Widgets,2024-01-04
SKU-04064,Mini Whatsit,288,8.19,Supply Chain Co,2024-01-05
SKU-04065,Mini Gizmo,305,9.49,Acme Corp,2024-01-06
SKU-04066,Mini Component,322,10.79,TechSupply Inc,2024-01-07
SKU-04067,Mini Part,339,12.09,Parts R Us,2024-01-08
SKU-04068,Mini Module,356,13.39,Global Widgets,2024-01-09
SKU-04069,Mini Assembly,373,14.69,Supply Chain Co,2024-01-10
SKU-04070,Mega Widget,390,15.99,Acme Corp,2024-01-11
SKU-04071,Mega Gadget,407,17.29,TechSupply Inc,2024-01-12
SKU-04072,Mega Doohickey,424,18.59,Parts R Us,2024-01-13
SKU-04073,Mega Thingamajig,441,19.89,Global Widgets,2024-01-14
SKU-04074,Mega Whatsit,458,21.19,Supply Chain Co,2024-01-15
SKU-04075,Mega Gizmo,475,22.49,Acme Corp,2024-01-16
SKU-04076,Mega Component,492,23.79,TechSupply Inc,2024-01-17
SKU-04077,Mega Part,59,25.09,Parts R Us,2024-01-18
SKU-04078,Mega Module,76,26.39,Global Widgets,2024-01-19
SKU-04079,Mega Assembly,93,27.69,Supply Chain Co,2024-01-20
SKU-04080,Super Widget,110,28.99,Acme Corp,2024-01-21
SKU-04081,Super Gadget,127,30.29,TechSupply Inc,2024-01-22
SKU-04082,Super Doohickey,144,31.59,Parts R Us,2024-01-23
SKU-04083,Super Thingamajig,161,32.89,Global Widgets,2024-01-24
SKU-04084,Super Whatsit,178,34.19,Supply Chain Co,2024-01-25
SKU-04085,Super Gizmo,195,5.49,Acme Corp,2024-01-26
SKU-04086,Super Component,212,6.79,TechSupply Inc,2024-01-27
SKU-04087,Super Part,229,8.09,Parts R Us,2024-01-28
SKU-04088,Super Module,246,9.39,Global Widgets,2024-01-01
SKU-04089,Super Assembly,263,10.69,Supply Chain Co,2024-01-02
SKU-04090,Compact Widget,280,11.99,Acme Corp,2024-01-03
SKU-04091,Compact Gadget,297,13.29,TechSupply Inc,2024-01-04
SKU-04092,Compact Doohickey,314,14.59,Parts R Us,2024-01-05
SKU-04093,Compact Thingamajig,331,15.89,Global Widgets,2024-01-06
SKU-04094,Compact Whatsit,348,17.19,Supply Chain Co,2024-01-07
SKU-04095,Compact Gizmo,365,18.49,Acme Corp,2024-01-08
SKU-04096,Compact Component,382,19.79,TechSupply Inc,2024-01-09
SKU-04097,Compact Part,399,21.09,Parts R Us,2024-01-10
SKU-04098,Compact Module,416,22.39,Global Widgets,2024-01-11
SKU-04099,Compact Assembly,433,23.69,Supply Chain Co,2024-01-12
SKU-04100,Premium Widget,450,24.99,Acme Corp,2024-01-13
SKU-04101,Premium Gadget,467,26.29,TechSupply Inc,2024-01-14
SKU-04102,Premium Doohickey,484,27.59,Parts R Us,2024-01-15
SKU-04103,Premium Thingamajig,51,28.89,Global Widgets,2024-01-16
SKU-04104,Premium Whatsit,68,30.19,Supply Chain Co,2024-01-17
SKU-04105,Premium Gizmo,85,31.49,Acme Corp,2024-01-18
SKU-04106,Premium Component,102,32.79,TechSupply Inc,2024-01-19
SKU-04107,Premium Part,119,34.09,Parts R Us,2024-01-20
SKU-04108,Premium Module,136,5.39,Global Widgets,2024-01-21
SKU-04109,Premium Assembly,153,6.69,Supply Chain Co,2024-01-22
SKU-04110,Standard Widget,170,7.99,Acme Corp,2024-01-23
SKU-04111,Standard Gadget,187,9.29,TechSupply Inc,2024-01-24
SKU-04112,Standard Doohickey,204,10.59,Parts R Us,2024-01-25
SKU-04113,Standard Thingamajig,221,11.89,Global Widgets,2024-01-26
SKU-04114,Standard Whatsit,238,13.19,Supply Chain Co,2024-01-27
SKU-04115,Standard Gizmo,255,14.49,Acme Corp,2024-01-28
SKU-04116,Standard Component,272,15.79,TechSupply Inc,2024-01-01
SKU-04117,Standard Part,289,17.09,Parts R Us,2024-01-02
SKU-04118,Standard Module,306,18.39,Global Widgets,2024-01-03
SKU-04119,Standard Assembly,323,19.69,Supply Chain Co,2024-01-04
SKU-04120,Deluxe Widget,340,20.99,Acme Corp,2024-01-05
SKU-04121,Deluxe Gadget,357,22.29,TechSupply Inc,2024-01-06
SKU-04122,Deluxe Doohickey,374,23.59,Parts R Us,2024-01-07
SKU-04123,Deluxe Thingamajig,391,24.89,Global Widgets,2024-01-08
SKU-04124,Deluxe Whatsit,408,26.19,Supply Chain Co,2024-01-09
SKU-04125,Deluxe Gizmo,425,27.49,Acme Corp,2024-01-10
SKU-04126,Deluxe Component,442,28.79,TechSupply Inc,2024-01-11
SKU-04127,Deluxe Part,459,30.09,Parts R Us,2024-01-12
SKU-04128,Deluxe Module,476,31.39,Global Widgets,2024-01-13
SKU-04129,Deluxe Assembly,493,32.69,Supply Chain Co,2024-01-14
SKU-04130,Basic Widget,60,33.99,Acme Corp,2024-01-15
SKU-04131,Basic Gadget,77,5.29,TechSupply Inc,2024-01-16
SKU-04132,Basic Doohickey,94,6.59,Parts R Us,2024-01-17
SKU-04133,Basic Thingamajig,111,7.89,Global Widgets,2024-01-18
SKU-04134,Basic Whatsit,128,9.19,Supply Chain Co,2024-01-19
SKU-04135,Basic Gizmo,145,10.49,Acme Corp,2024-01-20
SKU-04136,Basic Component,162,11.79,TechSupply Inc,2024-01-21
SKU-04137,Basic Part,179,13.09,Parts R Us,2024-01-22
SKU-04138,Basic Module,196,14.39,Global Widgets,2024-01-23
SKU-04139,Basic Assembly,213,15.69,Supply Chain Co,2024-01-24
SKU-04140,Pro Widget,230,16.99,Acme Corp,2024-01-25
SKU-04141,Pro Gadget,247,18.29,TechSupply Inc,2024-01-26
SKU-04142,Pro Doohickey,264,19.59,Parts R Us,2024-01-27
SKU-04143,Pro Thingamajig,281,20.89,Global Widgets,2024-01-28
SKU-04144,Pro Whatsit,298,22.19,Supply Chain Co,2024-01-01
SKU-04145,Pro Gizmo,315,23.49,Acme Corp,2024-01-02
SKU-04146,Pro Component,332,24.79,TechSupply Inc,2024-01-03
SKU-04147,Pro Part,349,26.09,Parts R Us,2024-01-04
SKU-04148,Pro Module,366,27.39,Global Widgets,2024-01-05
SKU-04149,Pro Assembly,383,28.69,Supply Chain Co,2024-01-06
SKU-04150,Ultra Widget,400,29.99,Acme Corp,2024-01-07
SKU-04151,Ultra Gadget,417,31.29,TechSupply Inc,2024-01-08
SKU-04152,Ultra Doohickey,434,32.59,Parts R Us,2024-01-09
SKU-04153,Ultra Thingamajig,451,33.89,Global Widgets,2024-01-10
SKU-04154,Ultra Whatsit,468,5.19,Supply Chain Co,2024-01-11
SKU-04155,Ultra Gizmo,485,6.49,Acme Corp,2024-01-12
SKU-04156,Ultra Component,52,7.79,TechSupply Inc,2024-01-13
SKU-04157,Ultra Part,69,9.09,Parts R Us,2024-01-14
SKU-04158,Ultra Module,86,10.39,Global Widgets,2024-01-15
SKU-04159,Ultra Assembly,103,11.69,Supply Chain Co,2024-01-16
SKU-04160,Mini Widget,120,12.99,Acme Corp,2024-01-17
SKU-04161,Mini Gadget,137,14.29,TechSupply Inc,2024-01-18
SKU-04162,Mini Doohickey,154,15.59,Parts R Us,2024-01-19
SKU-04163,Mini Thingamajig,171,16.89,Global Widgets,2024-01-20
SKU-04164,Mini Whatsit,188,18.19,Supply Chain Co,2024-01-21
SKU-04165,Mini Gizmo,205,19.49,Acme Corp,2024-01-22
SKU-04166,Mini Component,222,20.79,TechSupply Inc,2024-01-23
SKU-04167,Mini Part,239,22.09,Parts R Us,2024-01-24
SKU-04168,Mini Module,256,23.39,Global Widgets,2024-01-25
SKU-04169,Mini Assembly,273,24.69,Supply Chain Co,2024-01-26
SKU-04170,Mega Widget,290,25.99,Acme Corp,2024-01-27
SKU-04171,Mega Gadget,307,27.29,TechSupply Inc,2024-01-28
SKU-04172,Mega Doohickey,324,28.59,Parts R Us,2024-01-01
SKU-04173,Mega Thingamajig,341,29.89,Global Widgets,2024-01-02
SKU-04174,Mega Whatsit,358,31.19,Supply Chain Co,2024-01-03
SKU-04175,Mega Gizmo,375,32.49,Acme Corp,2024-01-04
SKU-04176,Mega Component,392,33.79,TechSupply Inc,2024-01-05
SKU-04177,Mega Part,409,5.09,Parts R Us,2024-01-06
SKU-04178,Mega Module,426,6.39,Global Widgets,2024-01-07
SKU-04179,Mega Assembly,443,7.69,Supply Chain Co,2024-01-08
SKU-04180,Super Widget,460,8.99,Acme Corp,2024-01-09
SKU-04181,Super Gadget,477,10.29,TechSupply Inc,2024-01-10
SKU-04182,Super Doohickey,494,11.59,Parts R Us,2024-01-11
SKU-04183,Super Thingamajig,61,12.89,Global Widgets,2024-01-12
SKU-04184,Super Whatsit,78,14.19,Supply Chain Co,2024-01-13
SKU-04185,Super Gizmo,95,15.49,Acme Corp,2024-01-14
SKU-04186,Super Component,112,16.79,TechSupply Inc,2024-01-15
SKU-04187,Super Part,129,18.09,Parts R Us,2024-01-16
SKU-04188,Super Module,146,19.39,Global Widgets,2024-01-17
SKU-04189,Super Assembly,163,20.69,Supply Chain Co,2024-01-18
SKU-04190,Compact Widget,180,21.99,Acme Corp,2024-01-19
SKU-04191,Compact Gadget,197,23.29,TechSupply Inc,2024-01-20
SKU-04192,Compact Doohickey,214,24.59,Parts R Us,2024-01-21
SKU-04193,Compact Thingamajig,231,25.89,Global Widgets,2024-01-22
SKU-04194,Compact Whatsit,248,27.19,Supply Chain Co,2024-01-23
SKU-04195,Compact Gizmo,265,28.49,Acme Corp,2024-01-24
SKU-04196,Compact Component,282,29.79,TechSupply Inc,2024-01-25
SKU-04197,Compact Part,299,31.09,Parts R Us,2024-01-26
SKU-04198,Compact Module,316,32.39,Global Widgets,2024-01-27
SKU-04199,Compact Assembly,333,33.69,Supply Chain Co,2024-01-28
SKU-04200,Premium Widget,350,4.99,Acme Corp,2024-01-01
SKU-04201,Premium Gadget,367,6.29,TechSupply Inc,2024-01-02
SKU-04202,Premium Doohickey,384,7.59,Parts R Us,2024-01-03
SKU-04203,Premium Thingamajig,401,8.89,Global Widgets,2024-01-04
SKU-04204,Premium Whatsit,418,10.19,Supply Chain Co,2024-01-05
SKU-04205,Premium Gizmo,435,11.49,Acme Corp,2024-01-06
SKU-04206,Premium Component,452,12.79,TechSupply Inc,2024-01-07
SKU-04207,Premium Part,469,14.09,Parts R Us,2024-01-08
SKU-04208,Premium Module,486,15.39,Global Widgets,2024-01-09
SKU-04209,Premium Assembly,53,16.69,Supply Chain Co,2024-01-10
SKU-04210,Standard Widget,70,17.99,Acme Corp,2024-01-11
SKU-04211,Standard Gadget,87,19.29,TechSupply Inc,2024-01-12
SKU-04212,Standard Doohickey,104,20.59,Parts R Us,2024-01-13
SKU-04213,Standard Thingamajig,121,21.89,Global Widgets,2024-01-14
SKU-04214,Standard Whatsit,138,23.19,Supply Chain Co,2024-01-15
SKU-04215,Standard Gizmo,155,24.49,Acme Corp,2024-01-16
SKU-04216,Standard Component,172,25.79,TechSupply Inc,2024-01-17
SKU-04217,Standard Part,189,27.09,Parts R Us,2024-01-18
SKU-04218,Standard Module,206,28.39,Global Widgets,2024-01-19
SKU-04219,Standard Assembly,223,29.69,Supply Chain Co,2024-01-20
SKU-04220,Deluxe Widget,240,30.99,Acme Corp,2024-01-21
SKU-04221,Deluxe Gadget,257,32.29,TechSupply Inc,2024-01-22
SKU-04222,Deluxe Doohickey,274,33.59,Parts R Us,2024-01-23
SKU-04223,Deluxe Thingamajig,291,34.89,Global Widgets,2024-01-24
SKU-04224,Deluxe Whatsit,308,6.19,Supply Chain Co,2024-01-25
SKU-04225,Deluxe Gizmo,325,7.49,Acme Corp,2024-01-26
SKU-04226,Deluxe Component,342,8.79,TechSupply Inc,2024-01-27
SKU-04227,Deluxe Part,359,10.09,Parts R Us,2024-01-28
SKU-04228,Deluxe Module,376,11.39,Global Widgets,2024-01-01
SKU-04229,Deluxe Assembly,393,12.69,Supply Chain Co,2024-01-02
SKU-04230,Basic Widget,410,13.99,Acme Corp,2024-01-03
SKU-04231,Basic Gadget,427,15.29,TechSupply Inc,2024-01-04
SKU-04232,Basic Doohickey,444,16.59,Parts R Us,2024-01-05
SKU-04233,Basic Thingamajig,461,17.89,Global Widgets,2024-01-06
SKU-04234,Basic Whatsit,478,19.19,Supply Chain Co,2024-01-07
SKU-04235,Basic Gizmo,495,20.49,Acme Corp,2024-01-08
SKU-04236,Basic Component,62,21.79,TechSupply Inc,2024-01-09
SKU-04237,Basic Part,79,23.09,Parts R Us,2024-01-10
SKU-04238,Basic Module,96,24.39,Global Widgets,2024-01-11
SKU-04239,Basic Assembly,113,25.69,Supply Chain Co,2024-01-12
SKU-04240,Pro Widget,130,26.99,Acme Corp,2024-01-13
SKU-04241,Pro Gadget,147,28.29,TechSupply Inc,2024-01-14
SKU-04242,Pro Doohickey,164,29.59,Parts R Us,2024-01-15
SKU-04243,Pro Thingamajig,181,30.89,Global Widgets,2024-01-16
SKU-04244,Pro Whatsit,198,32.19,Supply Chain Co,2024-01-17
SKU-04245,Pro Gizmo,215,33.49,Acme Corp,2024-01-18
SKU-04246,Pro Component,232,34.79,TechSupply Inc,2024-01-19
SKU-04247,Pro Part,249,6.09,Parts R Us,2024-01-20
SKU-04248,Pro Module,266,7.39,Global Widgets,2024-01-21
SKU-04249,Pro Assembly,283,8.69,Supply Chain Co,2024-01-22
SKU-04250,Ultra Widget,300,9.99,Acme Corp,2024-01-23
SKU-04251,Ultra Gadget,317,11.29,TechSupply Inc,2024-01-24
SKU-04252,Ultra Doohickey,334,12.59,Parts R Us,2024-01-25
SKU-04253,Ultra Thingamajig,351,13.89,Global Widgets,2024-01-26
SKU-04254,Ultra Whatsit,368,15.19,Supply Chain Co,2024-01-27
SKU-04255,Ultra Gizmo,385,16.49,Acme Corp,2024-01-28
SKU-04256,Ultra Component,402,17.79,TechSupply Inc,2024-01-01
SKU-04257,Ultra Part,419,19.09,Parts R Us,2024-01-02
SKU-04258,Ultra Module,436,20.39,Global Widgets,2024-01-03
SKU-04259,Ultra Assembly,453,21.69,Supply Chain Co,2024-01-04
SKU-04260,Mini Widget,470,22.99,Acme Corp,2024-01-05
SKU-04261,Mini Gadget,487,24.29,TechSupply Inc,2024-01-06
SKU-04262,Mini Doohickey,54,25.59,Parts R Us,2024-01-07
SKU-04263,Mini Thingamajig,71,26.89,Global Widgets,2024-01-08
SKU-04264,Mini Whatsit,88,28.19,Supply Chain Co,2024-01-09
SKU-04265,Mini Gizmo,105,29.49,Acme Corp,2024-01-10
SKU-04266,Mini Component,122,30.79,TechSupply Inc,2024-01-11
SKU-04267,Mini Part,139,32.09,Parts R Us,2024-01-12
SKU-04268,Mini Module,156,33.39,Global Widgets,2024-01-13
SKU-04269,Mini Assembly,173,34.69,Supply Chain Co,2024-01-14
SKU-04270,Mega Widget,190,5.99,Acme Corp,2024-01-15
SKU-04271,Mega Gadget,207,7.29,TechSupply Inc,2024-01-16
SKU-04272,Mega Doohickey,224,8.59,Parts R Us,2024-01-17
SKU-04273,Mega Thingamajig,241,9.89,Global Widgets,2024-01-18
SKU-04274,Mega Whatsit,258,11.19,Supply Chain Co,2024-01-19
SKU-04275,Mega Gizmo,275,12.49,Acme Corp,2024-01-20
SKU-04276,Mega Component,292,13.79,TechSupply Inc,2024-01-21
SKU-04277,Mega Part,309,15.09,Parts R Us,2024-01-22
SKU-04278,Mega Module,326,16.39,Global Widgets,2024-01-23
SKU-04279,Mega Assembly,343,17.69,Supply Chain Co,2024-01-24
SKU-04280,Super Widget,360,18.99,Acme Corp,2024-01-25
SKU-04281,Super Gadget,377,20.29,TechSupply Inc,2024-01-26
SKU-04282,Super Doohickey,394,21.59,Parts R Us,2024-01-27
SKU-04283,Super Thingamajig,411,22.89,Global Widgets,2024-01-28
SKU-04284,Super Whatsit,428,24.19,Supply Chain Co,2024-01-01
SKU-04285,Super Gizmo,445,25.49,Acme Corp,2024-01-02
SKU-04286,Super Component,462,26.79,TechSupply Inc,2024-01-03
SKU-04287,Super Part,479,28.09,Parts R Us,2024-01-04
SKU-04288,Super Module,496,29.39,Global Widgets,2024-01-05
SKU-04289,Super Assembly,63,30.69,Supply Chain Co,2024-01-06
SKU-04290,Compact Widget,80,31.99,Acme Corp,2024-01-07
SKU-04291,Compact Gadget,97,33.29,TechSupply Inc,2024-01-08
SKU-04292,Compact Doohickey,114,34.59,Parts R Us,2024-01-09
SKU-04293,Compact Thingamajig,131,5.89,Global Widgets,2024-01-10
SKU-04294,Compact Whatsit,148,7.19,Supply Chain Co,2024-01-11
SKU-04295,Compact Gizmo,165,8.49,Acme Corp,2024-01-12
SKU-04296,Compact Component,182,9.79,TechSupply Inc,2024-01-13
SKU-04297,Compact Part,199,11.09,Parts R Us,2024-01-14
SKU-04298,Compact Module,216,12.39,Global Widgets,2024-01-15
SKU-04299,Compact Assembly,233,13.69,Supply Chain Co,2024-01-16
SKU-04300,Premium Widget,250,14.99,Acme Corp,2024-01-17
SKU-04301,Premium Gadget,267,16.29,TechSupply Inc,2024-01-18
SKU-04302,Premium Doohickey,284,17.59,Parts R Us,2024-01-19
SKU-04303,Premium Thingamajig,301,18.89,Global Widgets,2024-01-20
SKU-04304,Premium Whatsit,318,20.19,Supply Chain Co,2024-01-21
SKU-04305,Premium Gizmo,335,21.49,Acme Corp,2024-01-22
SKU-04306,Premium Component,352,22.79,TechSupply Inc,2024-01-23
SKU-04307,Premium Part,369,24.09,Parts R Us,2024-01-24
SKU-04308,Premium Module,386,25.39,Global Widgets,2024-01-25
SKU-04309,Premium Assembly,403,26.69,Supply Chain Co,2024-01-26
SKU-04310,Standard Widget,420,27.99,Acme Corp,2024-01-27
SKU-04311,Standard Gadget,437,29.29,TechSupply Inc,2024-01-28
SKU-04312,Standard Doohickey,454,30.59,Parts R Us,2024-01-01
SKU-04313,Standard Thingamajig,471,31.89,Global Widgets,2024-01-02
SKU-04314,Standard Whatsit,488,33.19,Supply Chain Co,2024-01-03
SKU-04315,Standard Gizmo,55,34.49,Acme Corp,2024-01-04
SKU-04316,Standard Component,72,5.79,TechSupply Inc,2024-01-05
SKU-04317,Standard Part,89,7.09,Parts R Us,2024-01-06
SKU-04318,Standard Module,106,8.39,Global Widgets,2024-01-07
SKU-04319,Standard Assembly,123,9.69,Supply Chain Co,2024-01-08
SKU-04320,Deluxe Widget,140,10.99,Acme Corp,2024-01-09
SKU-04321,Deluxe Gadget,157,12.29,TechSupply Inc,2024-01-10
SKU-04322,Deluxe Doohickey,174,13.59,Parts R Us,2024-01-11
SKU-04323,Deluxe Thingamajig,191,14.89,Global Widgets,2024-01-12
SKU-04324,Deluxe Whatsit,208,16.19,Supply Chain Co,2024-01-13
SKU-04325,Deluxe Gizmo,225,17.49,Acme Corp,2024-01-14
SKU-04326,Deluxe Component,242,18.79,TechSupply Inc,2024-01-15
SKU-04327,Deluxe Part,259,20.09,Parts R Us,2024-01-16
SKU-04328,Deluxe Module,276,21.39,Global Widgets,2024-01-17
SKU-04329,Deluxe Assembly,293,22.69,Supply Chain Co,2024-01-18
SKU-04330,Basic Widget,310,23.99,Acme Corp,2024-01-19
SKU-04331,Basic Gadget,327,25.29,TechSupply Inc,2024-01-20
SKU-04332,Basic Doohickey,344,26.59,Parts R Us,2024-01-21
SKU-04333,Basic Thingamajig,361,27.89,Global Widgets,2024-01-22
SKU-04334,Basic Whatsit,378,29.19,Supply Chain Co,2024-01-23
SKU-04335,Basic Gizmo,395,30.49,Acme Corp,2024-01-24
SKU-04336,Basic Component,412,31.79,TechSupply Inc,2024-01-25
SKU-04337,Basic Part,429,33.09,Parts R Us,2024-01-26
SKU-04338,Basic Module,446,34.39,Global Widgets,2024-01-27
SKU-04339,Basic Assembly,463,5.69,Supply Chain Co,2024-01-28
SKU-04340,Pro Widget,480,6.99,Acme Corp,2024-01-01
SKU-04341,Pro Gadget,497,8.29,TechSupply Inc,2024-01-02
SKU-04342,Pro Doohickey,64,9.59,Parts R Us,2024-01-03
SKU-04343,Pro Thingamajig,81,10.89,Global Widgets,2024-01-04
SKU-04344,Pro Whatsit,98,12.19,Supply Chain Co,2024-01-05
SKU-04345,Pro Gizmo,115,13.49,Acme Corp,2024-01-06
SKU-04346,Pro Component,132,14.79,TechSupply Inc,2024-01-07
SKU-04347,Pro Part,149,16.09,Parts R Us,2024-01-08
SKU-04348,Pro Module,166,17.39,Global Widgets,2024-01-09
SKU-04349,Pro Assembly,183,18.69,Supply Chain Co,2024-01-10
SKU-04350,Ultra Widget,200,19.99,Acme Corp,2024-01-11
SKU-04351,Ultra Gadget,217,21.29,TechSupply Inc,2024-01-12
SKU-04352,Ultra Doohickey,234,22.59,Parts R Us,2024-01-13
SKU-04353,Ultra Thingamajig,251,23.89,Global Widgets,2024-01-14
SKU-04354,Ultra Whatsit,268,25.19,Supply Chain Co,2024-01-15
SKU-04355,Ultra Gizmo,285,26.49,Acme Corp,2024-01-16
SKU-04356,Ultra Component,302,27.79,TechSupply Inc,2024-01-17
SKU-04357,Ultra Part,319,29.09,Parts R Us,2024-01-18
SKU-04358,Ultra Module,336,30.39,Global Widgets,2024-01-19
SKU-04359,Ultra Assembly,353,31.69,Supply Chain Co,2024-01-20
SKU-04360,Mini Widget,370,32.99,Acme Corp,2024-01-21
SKU-04361,Mini Gadget,387,34.29,TechSupply Inc,2024-01-22
SKU-04362,Mini Doohickey,404,5.59,Parts R Us,2024-01-23
SKU-04363,Mini Thingamajig,421,6.89,Global Widgets,2024-01-24
SKU-04364,Mini Whatsit,438,8.19,Supply Chain Co,2024-01-25
SKU-04365,Mini Gizmo,455,9.49,Acme Corp,2024-01-26
SKU-04366,Mini Component,472,10.79,TechSupply Inc,2024-01-27
SKU-04367,Mini Part,489,12.09,Parts R Us,2024-01-28
SKU-04368,Mini Module,56,13.39,Global Widgets,2024-01-01
SKU-04369,Mini Assembly,73,14.69,Supply Chain Co,2024-01-02
SKU-04370,Mega Widget,90,15.99,Acme Corp,2024-01-03
SKU-04371,Mega Gadget,107,17.29,TechSupply Inc,2024-01-04
SKU-04372,Mega Doohickey,124,18.59,Parts R Us,2024-01-05
SKU-04373,Mega Thingamajig,141,19.89,Global Widgets,2024-01-06
SKU-04374,Mega Whatsit,158,21.19,Supply Chain Co,2024-01-07
SKU-04375,Mega Gizmo,175,22.49,Acme Corp,2024-01-08
SKU-04376,Mega Component,192,23.79,TechSupply Inc,2024-01-09
SKU-04377,Mega Part,209,25.09,Parts R Us,2024-01-10
SKU-04378,Mega Module,226,26.39,Global Widgets,2024-01-11
SKU-04379,Mega Assembly,243,27.69,Supply Chain Co,2024-01-12
SKU-04380,Super Widget,260,28.99,Acme Corp,2024-01-13
SKU-04381,Super Gadget,277,30.29,TechSupply Inc,2024-01-14
SKU-04382,Super Doohickey,294,31.59,Parts R Us,2024-01-15
SKU-04383,Super Thingamajig,311,32.89,Global Widgets,2024-01-16
SKU-04384,Super Whatsit,328,34.19,Supply Chain Co,2024-01-17
SKU-04385,Super Gizmo,345,5.49,Acme Corp,2024-01-18
SKU-04386,Super Component,362,6.79,TechSupply Inc,2024-01-19
SKU-04387,Super Part,379,8.09,Parts R Us,2024-01-20
SKU-04388,Super Module,396,9.39,Global Widgets,2024-01-21
SKU-04389,Super Assembly,413,10.69,Supply Chain Co,2024-01-22
SKU-04390,Compact Widget,430,11.99,Acme Corp,2024-01-23
SKU-04391,Compact Gadget,447,13.29,TechSupply Inc,2024-01-24
SKU-04392,Compact Doohickey,464,14.59,Parts R Us,2024-01-25
SKU-04393,Compact Thingamajig,481,15.89,Global Widgets,2024-01-26
SKU-04394,Compact Whatsit,498,17.19,Supply Chain Co,2024-01-27
SKU-04395,Compact Gizmo,65,18.49,Acme Corp,2024-01-28
SKU-04396,Compact Component,82,19.79,TechSupply Inc,2024-01-01
SKU-04397,Compact Part,99,21.09,Parts R Us,2024-01-02
SKU-04398,Compact Module,116,22.39,Global Widgets,2024-01-03
SKU-04399,Compact Assembly,133,23.69,Supply Chain Co,2024-01-04
SKU-04400,Premium Widget,150,24.99,Acme Corp,2024-01-05
SKU-04401,Premium Gadget,167,26.29,TechSupply Inc,2024-01-06
SKU-04402,Premium Doohickey,184,27.59,Parts R Us,2024-01-07
SKU-04403,Premium Thingamajig,201,28.89,Global Widgets,2024-01-08
SKU-04404,Premium Whatsit,218,30.19,Supply Chain Co,2024-01-09
SKU-04405,Premium Gizmo,235,31.49,Acme Corp,2024-01-10
SKU-04406,Premium Component,252,32.79,TechSupply Inc,2024-01-11
SKU-04407,Premium Part,269,34.09,Parts R Us,2024-01-12
SKU-04408,Premium Module,286,5.39,Global Widgets,2024-01-13
SKU-04409,Premium Assembly,303,6.69,Supply Chain Co,2024-01-14
SKU-04410,Standard Widget,320,7.99,Acme Corp,2024-01-15
SKU-04411,Standard Gadget,337,9.29,TechSupply Inc,2024-01-16
SKU-04412,Standard Doohickey,354,10.59,Parts R Us,2024-01-17
SKU-04413,Standard Thingamajig,371,11.89,Global Widgets,2024-01-18
SKU-04414,Standard Whatsit,388,13.19,Supply Chain Co,2024-01-19
SKU-04415,Standard Gizmo,405,14.49,Acme Corp,2024-01-20
SKU-04416,Standard Component,422,15.79,TechSupply Inc,2024-01-21
SKU-04417,Standard Part,439,17.09,Parts R Us,2024-01-22
SKU-04418,Standard Module,456,18.39,Global Widgets,2024-01-23
SKU-04419,Standard Assembly,473,19.69,Supply Chain Co,2024-01-24
SKU-04420,Deluxe Widget,490,20.99,Acme Corp,2024-01-25
SKU-04421,Deluxe Gadget,57,22.29,TechSupply Inc,2024-01-26
SKU-04422,Deluxe Doohickey,74,23.59,Parts R Us,2024-01-27
SKU-04423,Deluxe Thingamajig,91,24.89,Global Widgets,2024-01-28
SKU-04424,Deluxe Whatsit,108,26.19,Supply Chain Co,2024-01-01
SKU-04425,Deluxe Gizmo,125,27.49,Acme Corp,2024-01-02
SKU-04426,Deluxe Component,142,28.79,TechSupply Inc,2024-01-03
SKU-04427,Deluxe Part,159,30.09,Parts R Us,2024-01-04
SKU-04428,Deluxe Module,176,31.39,Global Widgets,2024-01-05
SKU-04429,Deluxe Assembly,193,32.69,Supply Chain Co,2024-01-06
SKU-04430,Basic Widget,210,33.99,Acme Corp,2024-01-07
SKU-04431,Basic Gadget,227,5.29,TechSupply Inc,2024-01-08
SKU-04432,Basic Doohickey,244,6.59,Parts R Us,2024-01-09
SKU-04433,Basic Thingamajig,261,7.89,Global Widgets,2024-01-10
SKU-04434,Basic Whatsit,278,9.19,Supply Chain Co,2024-01-11
SKU-04435,Basic Gizmo,295,10.49,Acme Corp,2024-01-12
SKU-04436,Basic Component,312,11.79,TechSupply Inc,2024-01-13
